KommentarId,QuellenId,Plattform,Partei,Datum,Length,KommentarDEU,KommentarENG,sentimentDEU,sentimentENG
18031698850948103,305,Instagram,AFD,20240510081146,84,https://youtu.be/IRBIoLcMTQI?si=rgz4WQAUXlUnc-Jy. Das ist also das Niveau der Afd? 😂,https://youtu.be/IRBIoLcMTQI?si=rgz4WQAUXlUnc-Jy. So that's the level of the AfD? 😂,-0.5419812798500061,-0.0556935518980026
18023919472954710,305,Instagram,AFD,20240510080251,110,Genau. Fehlt nur noch die Schreibmaschine & die Kniebundhose. Zurück in die Steinzeit klappt nur mit der AfD 💪,Exactly. All that's missing is the typewriter and the knee breeches. Going back to the Stone Age will only work with the AfD 💪,-0.3478188663721084,0.177107848227024
17923521497908398,306,Instagram,AFD,20240527100940,455,"Der vorzeitige Ausstieg aus der Kernenergie war sicherlich ein Fehler, aber jetzt neue Atomkraftwerke zu bauen ist definitiv nicht sinnvoll. Aktuell im Bau befindliche Reaktoren verzögern sich und kosten viel mehr Geld als geplant. Wirtschaftlich gibt es aktuell einfach bessere Alternativen, vor allem durch die Windkraft und durch ein europäisches Gesamtkonzept. Aktuell macht jeder Staat sein eigenes Programm, sinnvolle Synergien werden nicht genutzt.","The premature exit from nuclear energy was certainly a mistake, but building new nuclear power plants now definitely does not make sense. Reactors currently under construction are being delayed and are costing much more money than planned. Economically, there are simply better alternatives at the moment, especially wind power and an overall European concept. At the moment, each country is pursuing its own program, and sensible synergies are not being used.",-0.2831286787986755,-0.8293816773220897
18071988772514019,306,Instagram,AFD,20240525220419,2001,"Die Behauptung der AfD, dass der Atomausstieg der Hauptgrund für hohe Strompreise sei, lässt sich durch aktuelle Daten widerlegen. 

1. **Strompreise nach Atomausstieg**
 
- Nach dem Atomausstieg sind die Strompreise an der Börse nicht gestiegen, sondern gesunken. So berichtete die Bundesnetzagentur, dass die Preise im ersten Monat nach der Abschaltung der letzten Atomkraftwerke sogar gesunken sind. 
 
- Auch langfristig sind die Strompreise seit dem Höhepunkt der Energiekrise im Herbst 2022 erheblich gesunken. Damals lag der Preis bei bis zu 70 Cent pro Kilowattstunde, während er aktuell bei rund 26 Cent liegt.

2. **Erneuerbare Energien als Ersatz**
 
- Der Wegfall des deutschen Atomstroms wird größtenteils durch erneuerbare Energien wie Wind und Solar ausgeglichen. Diese Entwicklung hat den Strommarkt stabilisiert und zu geringeren Preisen beigetragen. 

- Im Gegensatz zu der Behauptung, dass der Atomausstieg eine „Fehlentscheidung“ war, zeigen Berichte, dass der Einfluss der abgeschalteten Atomkraftwerke auf die Gesamtstromproduktion relativ gering ist und durch andere Maßnahmen und Energiequellen kompensiert wurde. 

3. **Importe und Versorgungssicherheit**
 
- Deutschland importiert zwar teilweise Strom, aber dies ist eher eine Frage der Preisgestaltung als der Verfügbarkeit. Der Import von Strom aus Nachbarländern wie Frankreich erfolgt, wenn deren Stromproduktion günstiger ist, nicht weil Deutschland einen Mangel an Erzeugungskapazität hat. 
 
- Die Versorgungssicherheit in Deutschland ist nach dem Atomausstieg weiterhin gewährleistet. Berichte der Bundesnetzagentur bestätigen, dass es keine erhöhte Gefahr von Stromausfällen gibt. 

Zusammengefasst lässt sich sagen, dass der Atomausstieg nicht der Hauptgrund für hohe Strompreise ist. Vielmehr tragen Erneuerbare Energien dazu bei, den Strommarkt zu stabilisieren und die Preise zu senken. Auch die Versorgungssicherheit bleibt gewährleistet, wodurch die Argumente der AfD in diesem Kontext nicht stichhaltig sind.","The AfD's claim that the nuclear phase-out is the main reason for high electricity prices can be refuted by current data. 

1. **Electricity prices after nuclear phase-out**

- After the nuclear phase-out, electricity prices on the stock exchange did not rise, but fell. The Federal Network Agency reported that prices actually fell in the first month after the last nuclear power plants were shut down. 

- In the long term, electricity prices have also fallen considerably since the peak of the energy crisis in autumn 2022. At that time, the price was up to 70 cents per kilowatt hour, while it is currently around 26 cents.

2. **Renewable energies as a replacement**

- The loss of German nuclear power is largely offset by renewable energies such as wind and solar. This development has stabilized the electricity market and contributed to lower prices.

- Contrary to the claim that the nuclear phase-out was a ""wrong decision"", reports show that the impact of the shut down nuclear power plants on overall electricity production is relatively small and has been compensated by other measures and energy sources. 

3. **Imports and security of supply**

- Germany does import some electricity, but this is more a question of pricing than availability. Electricity is imported from neighboring countries such as France when their electricity production is cheaper, not because Germany has a lack of generation capacity. 

- Security of supply in Germany is still guaranteed after the nuclear phase-out. Reports from the Federal Network Agency confirm that there is no increased risk of power outages. 

In summary, the nuclear phase-out is not the main reason for high electricity prices. Rather, renewable energies are helping to stabilize the electricity market and lower prices. Security of supply is also guaranteed, which means that the AfD's arguments are not valid in this context.",-0.0142189711332321,-0.4849933991208672
18264466708173573,306,Instagram,AFD,20240525031420,1906,"Klimapolitik à la Trump

Weltweit wurde das 2016 verabschiedete Pariser Klimaabkommen als Erfolg gefeiert. Die Vereinbarung legt die Weichen, um die vom Menschen verursachte Klimakatastrophe noch abzuwenden. Doch die AfD hat es sich mit kurzfristigem Kalkül zum Ziel gesetzt, dass Deutschland alle Bemühungen ums Klima einstellt. Die rechtspopulistische Partei geht tatsächlich davon aus, dass der Klimawandel nicht menschengemacht ist. Wärmer und kälter sei es ja schon immer geworden, argumentieren sie vorsätzlich naiv. Ihre Behauptungen weichen völlig vom Stand der Wissenschaft ab - was umso mehr irritiert, als die AfD selbst immer wieder eine wissenschaftsbasierte Politik fordert. Dahinter steht jedoch die Strategie, sich möglichst klar von anderen Parteien abzusetzen und das eigene “Anti-Image” zu pflegen. Dass sie mit ihrer Position einer überwältigenden Mehrheit wissenschaftlicher Studien widersprechen, scheint sie deswegen nur noch mehr zu motivieren. Könnte sich die AfD mit ihrer Forderung durchsetzen, hätte dies katastrophale Folgen für das Klima in Deutschland und weltweit.

Bei der Klimapolitik spricht die AfD davon, sich an der Wirtschaftlichkeit zu orientieren. Aber auch hier ist sie bereits nicht mehr auf dem aktuellen Stand, denn laut IEA sind für den Wirtschaftsraum Europa bereits die von der AfD geschmähten erneuerbaren Energieformen die ökonomischste Alternative (mehr dazu). Gerade hat das von der AfD selbst schon oft bemühte Bundesverfassungsgericht geurteilt, dass der derzeitige Klimaschutz die Freiheit der jungen Generation nicht entsprechend achtet. Von der AfD war dazu zu hören: “Das Gericht habe die Verfassung und Grundrechte zu schützen, nicht ideologische Klimaziele.” Genau das hat das Verfassungsgericht aber getan.

Fazit: Klimakatastrophe? Für die AfD eine Glaubenssache - Das ist egoistisch, wissenschaftsfeindlich und gefährlich!

**ck die AFD 161❤️🖤","Climate policy à la Trump

The Paris Climate Agreement, adopted in 2016, was celebrated worldwide as a success. The agreement sets the course for averting the man-made climate catastrophe. But the AfD has set itself the goal of making Germany stop all efforts to combat climate change in the short term. The right-wing populist party actually assumes that climate change is not man-made. It has always been getting warmer and colder, they argue in a deliberately naive way. Their claims deviate completely from the state of science - which is all the more irritating because the AfD itself repeatedly calls for science-based politics. Behind this, however, is the strategy of distancing themselves as clearly as possible from other parties and cultivating their own ""anti-image"". The fact that their position contradicts an overwhelming majority of scientific studies only seems to motivate them even more. If the AfD were to get its demands through, this would have catastrophic consequences for the climate in Germany and worldwide.

When it comes to climate policy, the AfD talks about being oriented towards economic efficiency. But here too, it is no longer up to date, because according to the IEA, the renewable forms of energy that the AfD has denounced are already the most economical alternative for the European economic area (more on this). The Federal Constitutional Court, which the AfD itself has often appealed to, has just ruled that current climate protection does not adequately respect the freedom of the younger generation. The AfD commented: ""The court has to protect the constitution and fundamental rights, not ideological climate goals."" But that is exactly what the Constitutional Court did.

Conclusion: Climate catastrophe? For the AfD, a matter of faith - that is selfish, anti-scientific and dangerous!

**ck the AFD 161❤️🖤",-0.0905304998159408,0.2011069804430008
18039136804896593,306,Instagram,AFD,20240524133124,65,Die Energieversorgung ist bereits sichergestellt. Guten Morgen. 🥱,The energy supply is already secured. Good morning. 🥱,0.2242759466171264,0.9555632572155446
18040977115853790,306,Instagram,AFD,20240521203318,16,Alles falsch !!!,All wrong !!!,-0.7016540467739105,-0.8263175915926695
17942111489719235,306,Instagram,AFD,20240519214431,83,Stimmt lass einfach Gas aus Russland wieder kaufen um abhängig zu werden. Danke AfD,"That's right, let's just buy gas from Russia again to become dependent. Thanks AfD",-0.5252124965190887,-0.5105311200022697
17988957209649865,306,Instagram,AFD,20240519070837,210,"Nachdem mein Kommentar bzw. meine Frage gelöscht wurde. 

Im Nachbarland Frankreich kommen ca. 72% der produzierten Energie aus Atomkraftwerken. 
Warum ist der Strom bei denen nicht um ein vielfaches günstiger?","After my comment or question was deleted. 

In neighboring France, around 72% of the energy produced comes from nuclear power plants. 
Why isn't their electricity much cheaper?",-0.4858622997999191,-0.6303369272500277
17911802705945240,306,Instagram,AFD,20240518115556,98,"Alles Kernkraft, alles bingo? | Transmutation erklärt | Harald Lesch | Terra X Lesch & Co: YouTube","All nuclear power, all bingo? | Transmutation explained | Harald Lesch | Terra X Lesch & Co: YouTube",0.0087365582585334,0.0195581428706645
18044276146773272,306,Instagram,AFD,20240518021233,25,Energie ist faschisnistch,Energy is fascist,-0.6639552786946297,-0.848041333258152
18026214403900583,306,Instagram,AFD,20240516054015,296,"Jeder kann bei verivox nachschauen: im ganzen Jahr 2023, als im Frühjahr das letzte AKW  abgeschaltet wurde, fiel der Strompreis für Neukunden. In 2022, als die Verlängerung der Laufzeit beschlossen wurde, stieg er ebenso dramatisch. Beides hatte also nichts mit deutschen Atomkraftwerken zu tun.","Anyone can check at verivox: throughout 2023, when the last nuclear power plant was shut down in the spring, the price of electricity for new customers fell. In 2022, when the extension of the operating period was decided, it rose just as dramatically. So neither of these had anything to do with German nuclear power plants.",-0.1321776285767555,-0.185756403952837
18004883177296213,306,Instagram,AFD,20240514232712,63,Geht es eigentlich noch inkompetenter als es die AfD ist. Nein.,Can anything be more incompetent than the AfD? No.,-0.7184007316827774,-0.903446078300476
17896064660991519,306,Instagram,AFD,20240514225104,169,"Rechtsradikale und diejenigen die diese Gesinnung unterstützen gehören in kein Parlament.
Wer Anstand und Würde besitzt verlässt diese Partei und wählt diese auch nicht.","Right-wing radicals and those who support this attitude have no place in any parliament.
Anyone with decency and dignity should leave this party and not vote for it.",-0.4843859076499939,-0.9122570394538344
18413750725070109,306,Instagram,AFD,20240514153635,66,Labert doch nicht so einen Mist. Als wenn Atomstrom billiger wäre.,Don't talk such nonsense. As if nuclear power were cheaper.,-0.6926262192428112,-0.7989201406016946
18028798898065317,306,Instagram,AFD,20240514064505,1485,"Lustig, wie einfach die Welt sein kann, wenn man sie in schwarz-weiß malt. Der Atomausstieg ist schuld? Interessant, dass die realen Treiber steigender Strompreise oft übersehen werden:

Globale Energiekrisen: Die steigenden Gaspreise infolge geopolitischer Spannungen, insbesondere des Ukraine-Konflikts, haben die Stromkosten in die Höhe getrieben.
Inflation: Allgemeine wirtschaftliche Inflation trägt ebenfalls zu höheren Preisen bei.
Investitionen in die Zukunft: Der notwendige Ausbau erneuerbarer Energien kostet Geld, ja, aber er zielt darauf ab, langfristig stabile und nachhaltige Energiepreise zu sichern.
Ach ja, und die AfD will zurück zu Braunkohle und Atomkraft – die Fossilien unter den Energiequellen! Ignorieren wir doch einfach:

Kosten der Atommüllentsorgung: Unfassbar teuer und ein ungelöstes Problem für die nächsten tausend Jahre.
Umweltschäden durch Braunkohle: Enorme CO2-Emissionen und Zerstörung ganzer Landschaften – echte Umweltschützer, diese AfD.
Stattdessen setzt die Energiewende auf nachhaltige Lösungen, um den Klimawandel zu bekämpfen. Aber klar, das passt nicht ins simple Narrativ. Lieber die Realität vernebeln und die Uhr zurückdrehen, das scheint das Motto zu sein.

Fakt ist: Die erneuerbaren Energien haben in Deutschland 2023 bereits rund 50% der Stromerzeugung ausgemacht und die Kosten für Solarkraft und Windenergie sind in den letzten Jahren stark gesunken. Langfristig führen sie zu mehr Energieunabhängigkeit und stabileren Preisen.**","Funny how simple the world can be when you paint it in black and white. Is the nuclear phase-out to blame? Interesting that the real drivers of rising electricity prices are often overlooked:

Global energy crises: Rising gas prices as a result of geopolitical tensions, particularly the Ukraine conflict, have driven up electricity costs.

Inflation: General economic inflation also contributes to higher prices.

Investing in the future: The necessary expansion of renewable energies costs money, yes, but it aims to secure stable and sustainable energy prices in the long term.

Oh yes, and the AfD wants to go back to brown coal and nuclear power - the fossils among energy sources! Let's just ignore:

Costs of nuclear waste disposal: Incredibly expensive and an unsolved problem for the next thousand years.

Environmental damage caused by brown coal: Enormous CO2 emissions and destruction of entire landscapes - real environmentalists, this AfD.

Instead, the energy transition relies on sustainable solutions to combat climate change. But of course, that doesn't fit into the simple narrative. Better to obscure reality and turn back the clock, that seems to be the motto.

The fact is: Renewable energies will already account for around 50% of electricity generation in Germany by 2023 and the costs of solar power and wind energy have fallen sharply in recent years. In the long term, they will lead to greater energy independence and more stable prices.**",-0.1208090856671333,-0.3551211729645729
18058707562575579,306,Instagram,AFD,20240513140952,121,Habt ja wie immer voll den Durchblick. Stimmt ja Erderwärmung und Klimakatastrophen gibt es nicht.. Dümmer geht immer.. 😂,"As always, you have a clear view of things. It's true that there is no such thing as global warming or climate catastrophes. It can always get dumber.. 😂",0.2381458580493927,0.7031071037054062
18004835426573801,306,Instagram,AFD,20240513105936,196,"Alle Nationen, die ihr in Deutschland lebt und Deutschland liebt, helft den Altparteien auszusteigen, wählt die AfD für ein sicheres, freies, demokratisches Deutschland und Europa!
🌟🌟🌟🌟🌟🌟🌟
💙💙💙💙💙💙💙","All nations who live in Germany and love Germany, help the old parties to get out, vote for the AfD for a safe, free, democratic Germany and Europe!
🌟🌟🌟🌟🌟🌟🌟
💙💙💙💙💙💙💙",-0.0080372989177703,0.7865759041160345
17972430443590362,306,Instagram,AFD,20240513092008,0,,,-0.2332542836666107,0.1757234036922454
17980118087682429,306,Instagram,AFD,20240513080838,180,Die Energieversorgung ist sicher. Wüsste nicht wann mal Stromausfall war. den Franzosen mussten wir letztes Jahr helfen und den Müll will ja auch keiner. Was ist den euer Argument?,The energy supply is secure. I don't know when there was a power outage. We had to help the French last year and nobody wants the rubbish. What is your argument?,-0.5755486041307449,-0.706667821854353
18008458835435762,306,Instagram,AFD,20240513063636,8,🇩🇪🇩🇪🇩🇪🇩🇪,🇩🇪🇩🇪🇩🇪🇩🇪,-0.0278149247169494,0.1584637090563774
18056618089600533,306,Instagram,AFD,20240512172823,406,"Sich mit den klimapolitischen Standpunkten der AfD und ihren Wählern auseinander zu setzen gleicht einer Auseinandersetzung mit Anhängern der Flat Earth Bewegung. Wissenschaftlich dermaßen heftiger Schrott, der seinesgleichen sucht.
Passend dazu ist die Intelligenzquote und Bildungsstand der Afd Wähler im Vergleich zu Wählern der anderen Parteien der Niedrigste.
Hier sind die Brote der Republik zu Hause","Dealing with the climate policy positions of the AfD and its voters is like dealing with supporters of the Flat Earth movement. Scientifically, this is such serious rubbish that is unparalleled.

In keeping with this, the intelligence rate and level of education of AfD voters is the lowest compared to voters of the other parties.

This is where the bread of the republic is at home",-0.4445128813385963,-0.8372523076832294
17896199225932844,306,Instagram,AFD,20240512131255,5,👏ja 😇,👏yes 😇,0.1053834855556488,0.9377754842862488
18026133779497494,306,Instagram,AFD,20240512104147,31,@patrik_koenig . Wahre Worte 👏👏,@patrik_koenig . True words 👏👏,0.6731138750910759,0.8834328465163708
18317709349181993,306,Instagram,AFD,20240512101244,1,👏,👏,-0.0278149247169494,0.8595125898718834
17861341065139729,306,Instagram,AFD,20240512071220,64,Wer sein Vaterland liebt wählt Blau. Die Altparteien müssen weg.,Those who love their country vote blue. The old parties must go.,-0.0852510258555412,0.31578279286623
17993972300636934,306,Instagram,AFD,20240512001928,178,Wär halt schön wenn wir nicht alle unter der grünen Fuchtel leiden müssten. Sollen die doch für ihren grünen Strom 1€/kwh zahlen und wir für unseren Gas/Kohle/Atom Strom 10Ct/kwh,It would be nice if we didn't all have to suffer under the green thumb. They should pay 1€/kWh for their green electricity and we should pay 10Ct/kWh for our gas/coal/nuclear electricity,-0.4876622930169105,-0.4990017786622047
17852933289186730,306,Instagram,AFD,20240511225622,467,"Der Atomausstieg war nicht ideologisch motiviert sondern folgte unter Angela Merkel auf die Katastrophe in Fukushima. Die gesetzte Frist lief letztes Jahr am 15.04.23 aus. Über die Notwenigkeit eines Weiterbetriebs lässt sich streiten aber die großen Stromausfälle und Teuerungen bleiben nach wie vor aus. Seit dem Atomausstieg ist der durchschnittliche Strompreis um etwa 20 Cent gefallen, von 2.082€ zu 1.824€. Man kann sich die Panikmache hier also getrost sparen.","The nuclear phase-out was not ideologically motivated but followed the catastrophe in Fukushima under Angela Merkel. The deadline expired last year on April 15, 2023. The necessity of continuing operations can be debated, but there are still no major power outages and price increases. Since the nuclear phase-out, the average price of electricity has fallen by around 20 cents, from €2,082 to €1,824. So there is no need to panic here.",-0.0907131135463714,-0.1972317174077034
18023598197128564,306,Instagram,AFD,20240511215233,52,Das wäre schön wenn Strom&Gas wieder bezahlbar wäre.,It would be nice if electricity and gas were affordable again.,-0.1965125203132629,0.7206906639039516
17863289088135007,306,Instagram,AFD,20240511205040,29,Nichts aus Fukushima gelernt.,Nothing learned from Fukushima.,-0.6993478909134865,-0.7492929436266422
18235399645254032,306,Instagram,AFD,20240511200700,4,😍😍😍😍,😍😍😍😍,-0.0278149247169494,0.966711048502475
18030908455952270,306,Instagram,AFD,20240511182549,164,"Wer über den Erzeugungsmix in Deutschland abstimmen will, sollte hier der Afd nicht glauben, sie am 9.6. wählen zu sollen.
Die EU hat hier schlicht keinen Einfluss.","Anyone who wants to vote on the generation mix in Germany should not believe the AfD when it comes to voting for them on June 9th.
The EU simply has no influence here.",-0.490826666355133,-0.663617704063654
18040613467846226,306,Instagram,AFD,20240511170907,111,"Ich vermute ja einen großen noch unentdeckten Strahlenunfall, der die AfD auf solche dummen Ideen gebracht hat.","I suspect that there was a major, as yet undiscovered radiation accident that gave the AfD such stupid ideas.",-0.6238270029425621,-0.8848163713701069
18106006432388523,306,Instagram,AFD,20240511143254,101,Praktisch wie mit dem Einkauf ☝️Nur diese fantastische AFD 💙 alles andere kommt nicht in die Tüte 👏👏👏,Practical like shopping ☝️Only this fantastic AFD 💙 everything else doesn't go in the bag 👏👏👏,-0.5285500586032867,0.9629130489192904
18008497307199782,306,Instagram,AFD,20240511141047,83,Mut zur Wahrheit. Was würden uns neue AKWs kosten? Wie viele müssten gebaut werden?,Courage to tell the truth. What would new nuclear power plants cost us? How many would have to be built?,-0.1115129217505455,-0.3689756356179714
18013766996367332,306,Instagram,AFD,20240511133416,64,"Teuer, gefährlich & dreckig - Achso, die Rede ist von Atomkraft…","Expensive, dangerous & dirty - Oh, we're talking about nuclear power...",-0.311676487326622,-0.8288262030109763
18427689370017638,306,Instagram,AFD,20240511121020,19,AfD unter mein Ayri,AfD under my Ayri,-0.195561945438385,0.0483697950839996
17943618776805000,306,Instagram,AFD,20240511114941,319,"Ich lese hier: ""Jungen Generationen den Mittelfinger zeigen!"" Übrigens kann man selbst ganz easy durch einen Preisvergleich im Internet rausfinden, dass Anbieter mit ausschließlich nachhaltiger Energie im Angebot preislich locker mit allen anderen mithalten können. Hier wird also einfach nur mal wieder dreist gelogen.","I read here: ""Give the young generation the middle finger!"" By the way, you can easily find out by comparing prices on the Internet that providers who only offer sustainable energy can easily keep up with all the others in terms of price. So this is just another blatant lie.",-0.4899450317025184,-0.6962293647229671
17967479972720499,306,Instagram,AFD,20240511114405,162,"Ist das Social-Media-Team komplett zurückgetreten? Schon wieder das gleiche Bild wie vor 4 oder 5 Tagen. Da sind wohl ein paar zur Vernunft gekommen, Glückwunsch.","Has the social media team resigned completely? The same picture as 4 or 5 days ago. A few people have apparently come to their senses, congratulations.",-0.5592754781246185,0.0377007573843002
17863937133114913,306,Instagram,AFD,20240511113734,104,Das sind doch fake News. Ich beziehe seit Jahren Strom aus erneuerbaren Quellen und keine hohe Rechnung.,That's fake news. I've been getting electricity from renewable sources for years and I don't have a high bill.,-0.5754579454660416,-0.1775630861520767
17942117081813841,306,Instagram,AFD,20240511111437,203,"🇩🇪Ich bin für Kernkraft.🇩🇪
Weil um uns herum Kernkraftanlagen unseren Strom machen.
Weil der Radioaktive Treck von Tschernobyl (Ukraine) zu uns kam.
Weil Abschaumparteien unsere Kernkraft verbieten.
Usw.","🇩🇪I am for nuclear power.🇩🇪
Because nuclear power plants all around us generate our electricity.
Because the radioactive trek from Chernobyl (Ukraine) came to us.
Because scum parties are banning our nuclear power.
Etc.",-0.2164827063679695,-0.0485809594392776
18006586493450510,306,Instagram,AFD,20240511111433,50,"Die Strompreise sinken, Atomkraft wäre irre teuer!","Electricity prices are falling, nuclear power would be incredibly expensive!",-0.3353472873568535,-0.7179811038076878
18119846221363720,306,Instagram,AFD,20240511104904,4,💙💙💙💙,💙💙💙💙,-0.0278149247169494,0.9424744038842618
18431800063024744,306,Instagram,AFD,20240511101728,41,So ein Unsinn! Atomlobby zahlt wohl gut..,What nonsense! The nuclear lobby pays well.,-0.6869430020451546,-0.6666010320186615
17997770720625332,306,Instagram,AFD,20240511100143,8,💙💙💙🇩🇪🇩🇪🙏,💙💙💙🇩🇪🇩🇪🙏,-0.0278149247169494,0.8857397073879838
17876910474073208,306,Instagram,AFD,20240511095407,7,💙🇩🇪💙💙🇩🇪,💙🇩🇪💙💙🇩🇪,-0.0278149247169494,0.8903822610154748
18263079199212337,306,Instagram,AFD,20240511090348,15,"Nein, ihr lügt.","No, you are lying.",-0.6182133927941322,-0.7491610832512379
18046534270688229,306,Instagram,AFD,20240511084817,2073,"Warum ich AFD wähle und niemals mehr die ALT-Parteien wie:
CDU/CSU - SPD - GRÜNE - FDP
1. CDU hat beschlossen die Atomkraftwerke abzuschalten. Das war nur wegen den Wohlen - weil Fokuschi das Unglück war. Die Grünen und die Presse haben es zum Thema gemacht. Kein anderes Land der Welt machte das und macht es heute. Alle bauen Atomkraft auf🤪
2. CDU hat die Grenzen für Flüchtlinge ohne Kontrolle geöffnet. Das Problem der Flüchtlinge war absehbar und hätte man lösen können. Dazu kommt noch dass die Grenzen weiterhin unkontrolliert offen geblieben sind.
3. wollten die MRNA Impfpflicht, die Maskenpflicht und den LOCKDOWN. Wobei sich heraus stellte, dass es NICHT notwendig war. Laut RKI-Dokumente aus dem Jahr 2020!!
4. wollen keine Untersuchung des Nordstream 2 Anschläge. Der größte Anschlag der Europa/Deutschland hatte. Warum nicht? Gewollte Zerstörung von 🇩🇪?
5. Bürgergeld Erhöhung
6. Inflation durch Preissteigerungen der Energiekosten
7.  Heizungsgesetz / Wärmepumpen
8. Korruption in den Ämtern
9. Milliarden von Steuergelder verschleudern ins Ausland 
10. Keine Abschiebung der Illegal hier lebenden Ausländer und Flüchtlinge 670.000
11. Ausgrenzung der Opposition Richtung Diktatur der ALT-Parteien 
12. CO2 Steuererhöhungen ohne Beweis dass der Klimawandel von CO2 Abhängt🤣
13. Verbrennerverbot 
14. Gendersprache und 3 Geschlechter 
15. WHO Pandemie Vertrag - wollen die ALT-Parteien 
16. Die wollen keine direkte Demokratie wie in der Schweiz. 
17. wollen keine Friedensverhandlungen sondern KRIEG mit Russland. Koste es was es wolle. Ob Menschenleben oder unsere Steuergelder. Keine VERHANDLUNGEN!!!
18. wollen steuerzahlenden Paare nicht steuerlich so Förden dass man sich noch KINDER leisten kann als Steuerzahler. Geburtenraten von STEUERZAHLER im SINKFLUG. Fast nur noch Sozialabhängige bekommen Kinder.
19. CDU hält an Von der Layen fest, obwohl Sie wissentlich KORRUPT ist und Milliarden von Steuergelder veruntreut hat. Schon als Verteidigungsministerin und jetzt in der EU.
20. wollen keine Aufklärung des CUMEX-Skandales
Darum nur noch AFD🇩🇪📈❤️‍🔥","Why I vote for the AFD and never again for the ALT parties like:
CDU/CSU - SPD - GREENS - FDP
1. CDU has decided to shut down the nuclear power plants. That was only because of the Wohlen - because Fokuschi was the disaster. The Greens and the press made it an issue. No other country in the world did that and is doing it today. Everyone is building nuclear power🤪
2. CDU opened the borders to refugees without control. The refugee problem was foreseeable and could have been solved. In addition, the borders remained open without control.
3. wanted the MRNA vaccination requirement, the mask requirement and the LOCKDOWN. But it turned out that it was NOT necessary. According to RKI documents from 2020!!
4. do not want an investigation into the Nordstream 2 attacks. The largest attack in Europe/Germany. Why not? Intentional destruction of 🇩🇪?
5. Increase in citizen's income
6. Inflation due to price increases in energy costs
7. Heating law / heat pumps
8. Corruption in the offices
9. Billions of tax money squandered abroad
10. No deportation of 670,000 foreigners and refugees living here illegally
11. Exclusion of the opposition towards the dictatorship of the ALT parties
12. CO2 tax increases without proof that climate change depends on CO2🤣
13. Ban on combustion engines
14. Gender language and 3 genders
15. WHO pandemic contract - the ALT parties want it
16. They don't want direct democracy like in Switzerland.
17. They don't want peace negotiations, they want WAR with Russia. No matter what the cost. Whether human lives or our tax money. No NEGOTIATIONS!!! 18. do not want to give tax-paying couples tax incentives so that they can still afford CHILDREN as taxpayers. Birth rates among TAXPAYERS are DECLINING. Almost only those dependent on welfare are having children.
19. CDU is sticking with Von der Layen, even though she is knowingly CORRUPT and has embezzled billions of taxpayers' money. Already as Minister of Defense and now in the EU.
20. do not want to clear up the CUMEX scandal
That's why only AfD🇩🇪📈❤️‍🔥",-0.1065259724855423,-0.4837579876184463
18011501207455749,306,Instagram,AFD,20240511083407,142,"Ich finde es immer wieder amüsant, wie viele Kommentatoren hier gegen die AfD hetzen. Ihr könnt auch einfach der Seite entfolgen und gut ist😉.",I always find it amusing how many commentators here rant against the AfD. You can also simply unfollow the page and that's it 😉.,-0.6097898930311203,-0.313666358590126
18064161766529317,306,Instagram,AFD,20240511082905,198,"Was kommt den für Rauch raus? Oder so... 😂Das hat mal 'ne Grüne gefragt,wo der AfD Politiker ihr dann erklärt hat dass das Kühltürme sind und es sich um Wasserdampf handelt. Grüne.... Muahahaha. 😂😂😂","What kind of smoke is coming out? Or something like that... 😂 A Green Party member once asked that, and the AfD politician explained to her that they were cooling towers and that it was water vapor. Green Party... Muahahaha. 😂😂😂",-0.6540569514036179,-0.119606152176857
17851030122193798,306,Instagram,AFD,20240511082358,62,Freue mich mein Kreuz zum ersten Mal bei euch setzen zu dürfen,I am happy to be able to place my cross with you for the first time,0.3826953917741775,0.9634483475238084
18038976988888089,306,Instagram,AFD,20240511081618,127,Atomenergie ist die teuerste Energie und absoluter Blödsinn. Wen wollt ihr damit überzeugen? Die Preise sind doch wieder normal,Nuclear energy is the most expensive form of energy and absolute nonsense. Who are you trying to convince? Prices are back to normal,-0.6307483837008476,-0.878354623913765
18315922372176148,306,Instagram,AFD,20240511081317,184,"Einem internen Papier zufolge rechnet die AFD selbst nur noch mit 13 - 15% bei der EU Wahl. Liebe Demokrat*Innen, das ist schon mal gut, aber es ist noch Luft nach unten. Weitermachen!","According to an internal paper, the AfD itself is only expecting 13-15% in the EU elections. Dear Democrats, that's good, but there's still room for improvement. Keep going!",-0.1886161267757415,0.5573679953813553
18315758245180899,306,Instagram,AFD,20240511080959,15,Nein zur AfD 👍🏼,No to the AfD 👍🏼,-0.1206153631210327,0.3530154414474964
17885016389982400,306,Instagram,AFD,20240511080500,121,AKWS MÜSSEN AM NETZ BLEIBEN SONST BLACKOUT..ENERGIE-IRRSINN DER GRÜNEN SPINNER STOPPEN..AFD wählen und Deutschland retten,AKWS MUST STAY ON THE GRID OTHERWISE BLACKOUT..STOP THE ENERGY MADNESS OF THE GREEN CRAZY PEOPLE..Vote AFD and save Germany,-0.1349317207932472,-0.3858199268579483
18072776275511407,307,Instagram,AFD,20240624160802,17,Hiphiphurraaaaa 🥔,Hip hip hurraaaaa 🥔,0.6215607821941376,0.230886273086071
17850228267219087,307,Instagram,AFD,20240611124853,13,Vor der AFD 🙌,Before the AFD 🙌,-0.2446234822273254,0.9075606656260788
